"Name","Total Population by Age Group"
"Description","Total population by age group."
"Source Notes","U.S. Census Bureau, American Community Survey 1-Year Estimates, Tables: B01003, B01001 and B09001&nbsp;(2005-2019); retrieved from&nbsp;<a href=""https://data.census.gov/"" target=""_blank"">https://data.census.gov/</a><a href=""http://factfinder2.census.gov/"" target=""_blank""></a>.&nbsp;"
"Notes","Percents refer to the percent of the total population."

Location,Age Group,TimeFrame,DataFormat,Data,Fips
Sheepshead Bay,Adults 25 Years and Older,2017,Number,116459,315
Sheepshead Bay,Adults 25 Years and Older,2017,Percent,0.68093,315
Sheepshead Bay,Children Under 18 Years,2017,Number,40044,315
Sheepshead Bay,Children Under 18 Years,2017,Percent,0.23413,315
Sheepshead Bay,Youth 18 to 24 Years,2017,Number,14527,315
Sheepshead Bay,Youth 18 to 24 Years,2017,Percent,0.08494,315
Brownsville,Adults 25 Years and Older,2017,Number,78518,316
Brownsville,Adults 25 Years and Older,2017,Percent,0.70413,316
Brownsville,Children Under 18 Years,2017,Number,23056,316
Brownsville,Children Under 18 Years,2017,Percent,0.20676,316
Brownsville,Youth 18 to 24 Years,2017,Number,9937,316
Brownsville,Youth 18 to 24 Years,2017,Percent,0.08911,316
East Flatbush,Adults 25 Years and Older,2017,Number,97984,317
East Flatbush,Adults 25 Years and Older,2017,Percent,0.69945,317
East Flatbush,Children Under 18 Years,2017,Number,29028,317
East Flatbush,Children Under 18 Years,2017,Percent,0.20721,317
East Flatbush,Youth 18 to 24 Years,2017,Number,13075,317
East Flatbush,Youth 18 to 24 Years,2017,Percent,0.09333,317
Canarsie,Adults 25 Years and Older,2017,Number,145979,318
Canarsie,Adults 25 Years and Older,2017,Percent,0.67697,318
Canarsie,Children Under 18 Years,2017,Number,52170,318
Canarsie,Children Under 18 Years,2017,Percent,0.24193,318
Canarsie,Youth 18 to 24 Years,2017,Number,17488,318
Canarsie,Youth 18 to 24 Years,2017,Percent,0.0811,318
Astoria,Adults 25 Years and Older,2017,Number,125421,401
Astoria,Adults 25 Years and Older,2017,Percent,0.76327,401
Astoria,Children Under 18 Years,2017,Number,27285,401
Astoria,Children Under 18 Years,2017,Percent,0.16605,401
Astoria,Youth 18 to 24 Years,2017,Number,11615,401
Astoria,Youth 18 to 24 Years,2017,Percent,0.07068,401
Sunnyside/Woodside,Adults 25 Years and Older,2017,Number,106027,402
Sunnyside/Woodside,Adults 25 Years and Older,2017,Percent,0.7923,402
Sunnyside/Woodside,Children Under 18 Years,2017,Number,19462,402
Sunnyside/Woodside,Children Under 18 Years,2017,Percent,0.14543,402
Sunnyside/Woodside,Youth 18 to 24 Years,2017,Number,8333,402
Sunnyside/Woodside,Youth 18 to 24 Years,2017,Percent,0.06227,402
Jackson Heights,Adults 25 Years and Older,2017,Number,118342,403
Jackson Heights,Adults 25 Years and Older,2017,Percent,0.69522,403
Jackson Heights,Children Under 18 Years,2017,Number,38762,403
Jackson Heights,Children Under 18 Years,2017,Percent,0.22771,403
Jackson Heights,Youth 18 to 24 Years,2017,Number,13118,403
Jackson Heights,Youth 18 to 24 Years,2017,Percent,0.07706,403
Elmhurst/Corona,Adults 25 Years and Older,2017,Number,104090,404
Elmhurst/Corona,Adults 25 Years and Older,2017,Percent,0.71148,404
Elmhurst/Corona,Children Under 18 Years,2017,Number,30747,404
Elmhurst/Corona,Children Under 18 Years,2017,Percent,0.21016,404
Elmhurst/Corona,Youth 18 to 24 Years,2017,Number,11464,404
Elmhurst/Corona,Youth 18 to 24 Years,2017,Percent,0.07836,404
Ridgewood/Glendale,Adults 25 Years and Older,2017,Number,139282,405
Ridgewood/Glendale,Adults 25 Years and Older,2017,Percent,0.69976,405
Ridgewood/Glendale,Children Under 18 Years,2017,Number,43747,405
Ridgewood/Glendale,Children Under 18 Years,2017,Percent,0.21979,405
Ridgewood/Glendale,Youth 18 to 24 Years,2017,Number,16014,405
Ridgewood/Glendale,Youth 18 to 24 Years,2017,Percent,0.08045,405
Rego Park/Forest Hills,Adults 25 Years and Older,2017,Number,91420,406
Rego Park/Forest Hills,Adults 25 Years and Older,2017,Percent,0.76874,406
Rego Park/Forest Hills,Children Under 18 Years,2017,Number,21846,406
Rego Park/Forest Hills,Children Under 18 Years,2017,Percent,0.1837,406
Rego Park/Forest Hills,Youth 18 to 24 Years,2017,Number,5656,406
Rego Park/Forest Hills,Youth 18 to 24 Years,2017,Percent,0.04756,406
Flushing,Adults 25 Years and Older,2017,Number,196191,407
Flushing,Adults 25 Years and Older,2017,Percent,0.75376,407
Flushing,Children Under 18 Years,2017,Number,44788,407
Flushing,Children Under 18 Years,2017,Percent,0.17207,407
Flushing,Youth 18 to 24 Years,2017,Number,19303,407
Flushing,Youth 18 to 24 Years,2017,Percent,0.07416,407
Fresh Meadows/Briarwood,Adults 25 Years and Older,2017,Number,111747,408
Fresh Meadows/Briarwood,Adults 25 Years and Older,2017,Percent,0.68018,408
Fresh Meadows/Briarwood,Children Under 18 Years,2017,Number,33862,408
Fresh Meadows/Briarwood,Children Under 18 Years,2017,Percent,0.20611,408
Fresh Meadows/Briarwood,Youth 18 to 24 Years,2017,Number,18682,408
Fresh Meadows/Briarwood,Youth 18 to 24 Years,2017,Percent,0.11371,408
Woodhaven,Adults 25 Years and Older,2017,Number,108497,409
Woodhaven,Adults 25 Years and Older,2017,Percent,0.71247,409
Woodhaven,Children Under 18 Years,2017,Number,29772,409
Woodhaven,Children Under 18 Years,2017,Percent,0.1955,409
Woodhaven,Youth 18 to 24 Years,2017,Number,14014,409
Woodhaven,Youth 18 to 24 Years,2017,Percent,0.09203,409
Howard Beach,Adults 25 Years and Older,2017,Number,97216,410
Howard Beach,Adults 25 Years and Older,2017,Percent,0.69777,410
Howard Beach,Children Under 18 Years,2017,Number,28902,410
Howard Beach,Children Under 18 Years,2017,Percent,0.20745,410
Howard Beach,Youth 18 to 24 Years,2017,Number,13205,410
Howard Beach,Youth 18 to 24 Years,2017,Percent,0.09478,410
Bayside,Adults 25 Years and Older,2017,Number,89708,411
Bayside,Adults 25 Years and Older,2017,Percent,0.75595,411
Bayside,Children Under 18 Years,2017,Number,20199,411
Bayside,Children Under 18 Years,2017,Percent,0.17021,411
Bayside,Youth 18 to 24 Years,2017,Number,8763,411
Bayside,Youth 18 to 24 Years,2017,Percent,0.07384,411
Jamaica/St. Albans,Adults 25 Years and Older,2017,Number,173802,412
Jamaica/St. Albans,Adults 25 Years and Older,2017,Percent,0.69707,412
Jamaica/St. Albans,Children Under 18 Years,2017,Number,52981,412
Jamaica/St. Albans,Children Under 18 Years,2017,Percent,0.21249,412
Jamaica/St. Albans,Youth 18 to 24 Years,2017,Number,22548,412
Jamaica/St. Albans,Youth 18 to 24 Years,2017,Percent,0.09043,412
Queens Village,Adults 25 Years and Older,2017,Number,148911,413
Queens Village,Adults 25 Years and Older,2017,Percent,0.71322,413
Queens Village,Children Under 18 Years,2017,Number,43872,413
Queens Village,Children Under 18 Years,2017,Percent,0.21013,413
Queens Village,Youth 18 to 24 Years,2017,Number,16003,413
Queens Village,Youth 18 to 24 Years,2017,Percent,0.07665,413
The Rockaways,Adults 25 Years and Older,2017,Number,84714,414
The Rockaways,Adults 25 Years and Older,2017,Percent,0.6367,414
The Rockaways,Children Under 18 Years,2017,Number,37749,414
The Rockaways,Children Under 18 Years,2017,Percent,0.28372,414
The Rockaways,Youth 18 to 24 Years,2017,Number,10588,414
The Rockaways,Youth 18 to 24 Years,2017,Percent,0.07958,414
St. George,Adults 25 Years and Older,2017,Number,121413,501
St. George,Adults 25 Years and Older,2017,Percent,0.68738,501
St. George,Children Under 18 Years,2017,Number,38109,501
St. George,Children Under 18 Years,2017,Percent,0.21575,501
St. George,Youth 18 to 24 Years,2017,Number,17110,501
St. George,Youth 18 to 24 Years,2017,Percent,0.09687,501
South Beach,Adults 25 Years and Older,2017,Number,97663,502
South Beach,Adults 25 Years and Older,2017,Percent,0.67932,502
South Beach,Children Under 18 Years,2017,Number,34047,502
South Beach,Children Under 18 Years,2017,Percent,0.23682,502
South Beach,Youth 18 to 24 Years,2017,Number,12056,502
South Beach,Youth 18 to 24 Years,2017,Percent,0.08386,502
Tottenville,Adults 25 Years and Older,2017,Number,115003,503
Tottenville,Adults 25 Years and Older,2017,Percent,0.72302,503
Tottenville,Children Under 18 Years,2017,Number,32686,503
Tottenville,Children Under 18 Years,2017,Percent,0.20549,503
Tottenville,Youth 18 to 24 Years,2017,Number,11371,503
Tottenville,Youth 18 to 24 Years,2017,Percent,0.07149,503
Bronx,Adults 25 Years and Older,2017,Number,953271,36005
Bronx,Adults 25 Years and Older,2017,Percent,0.64797,36005
Bronx,Children Under 18 Years,2017,Number,365215,36005
Bronx,Children Under 18 Years,2017,Percent,0.24825,36005
Bronx,Youth 18 to 24 Years,2017,Number,152674,36005
Bronx,Youth 18 to 24 Years,2017,Percent,0.10378,36005
Brooklyn,Adults 25 Years and Older,2017,Number,1820860,36047
Brooklyn,Adults 25 Years and Older,2017,Percent,0.68744,36047
Brooklyn,Children Under 18 Years,2017,Number,605465,36047
Brooklyn,Children Under 18 Years,2017,Percent,0.22858,36047
Brooklyn,Youth 18 to 24 Years,2017,Number,222446,36047
Brooklyn,Youth 18 to 24 Years,2017,Percent,0.08398,36047
Manhattan,Adults 25 Years and Older,2017,Number,1273269,36061
Manhattan,Adults 25 Years and Older,2017,Percent,0.76485,36061
Manhattan,Children Under 18 Years,2017,Number,239573,36061
Manhattan,Children Under 18 Years,2017,Percent,0.14391,36061
Manhattan,Youth 18 to 24 Years,2017,Number,151885,36061
Manhattan,Youth 18 to 24 Years,2017,Percent,0.09124,36061
Queens,Adults 25 Years and Older,2017,Number,1695302,36081
Queens,Adults 25 Years and Older,2017,Percent,0.71878,36081
Queens,Children Under 18 Years,2017,Number,473974,36081
Queens,Children Under 18 Years,2017,Percent,0.20096,36081
Queens,Youth 18 to 24 Years,2017,Number,189306,36081
Queens,Youth 18 to 24 Years,2017,Percent,0.08026,36081
Staten Island,Adults 25 Years and Older,2017,Number,334079,36085
Staten Island,Adults 25 Years and Older,2017,Percent,0.69678,36085
Staten Island,Children Under 18 Years,2017,Number,104842,36085
Staten Island,Children Under 18 Years,2017,Percent,0.21867,36085
Staten Island,Youth 18 to 24 Years,2017,Number,40537,36085
Staten Island,Youth 18 to 24 Years,2017,Percent,0.08455,36085
New York City,Adults 25 Years and Older,2017,Number,6076781,3651000
New York City,Adults 25 Years and Older,2017,Percent,0.70474,3651000
New York City,Children Under 18 Years,2017,Number,1789069,3651000
New York City,Children Under 18 Years,2017,Percent,0.20748,3651000
New York City,Youth 18 to 24 Years,2017,Number,756848,3651000
New York City,Youth 18 to 24 Years,2017,Percent,0.08777,3651000
Battery Park/Tribeca,Adults 25 Years and Older,2018,Number,46901.21453,101
Battery Park/Tribeca,Adults 25 Years and Older,2018,Percent,0.76416,101
Battery Park/Tribeca,Children Under 18 Years,2018,Number,7833.76322,101
Battery Park/Tribeca,Children Under 18 Years,2018,Percent,0.12764,101
Battery Park/Tribeca,Youth 18 to 24 Years,2018,Number,6640.80846,101
Battery Park/Tribeca,Youth 18 to 24 Years,2018,Percent,0.1082,101
Greenwich Village,Adults 25 Years and Older,2018,Number,69235.78547,102
Greenwich Village,Adults 25 Years and Older,2018,Percent,0.76416,102
Greenwich Village,Children Under 18 Years,2018,Number,11564.23678,102
Greenwich Village,Children Under 18 Years,2018,Percent,0.12764,102
Greenwich Village,Youth 18 to 24 Years,2018,Number,9803.19154,102
Greenwich Village,Youth 18 to 24 Years,2018,Percent,0.1082,102
Lower East Side,Adults 25 Years and Older,2018,Number,119425,103
Lower East Side,Adults 25 Years and Older,2018,Percent,0.76846,103
Lower East Side,Children Under 18 Years,2018,Number,17274,103
Lower East Side,Children Under 18 Years,2018,Percent,0.11115,103
Lower East Side,Youth 18 to 24 Years,2018,Number,18709,103
Lower East Side,Youth 18 to 24 Years,2018,Percent,0.12039,103
Chelsea/Clinton,Adults 25 Years and Older,2018,Number,90061.29901,104
Chelsea/Clinton,Adults 25 Years and Older,2018,Percent,0.81677,104
Chelsea/Clinton,Children Under 18 Years,2018,Number,11113.70932,104
Chelsea/Clinton,Children Under 18 Years,2018,Percent,0.10079,104
Chelsea/Clinton,Youth 18 to 24 Years,2018,Number,9090.3691,104
Chelsea/Clinton,Youth 18 to 24 Years,2018,Percent,0.08244,104
Midtown Business District,Adults 25 Years and Older,2018,Number,45074.70099,105
Midtown Business District,Adults 25 Years and Older,2018,Percent,0.81677,105
Midtown Business District,Children Under 18 Years,2018,Number,5562.29068,105
Midtown Business District,Children Under 18 Years,2018,Percent,0.10079,105
Midtown Business District,Youth 18 to 24 Years,2018,Number,4549.6309,105
Midtown Business District,Youth 18 to 24 Years,2018,Percent,0.08244,105
Murray Hill/Stuyvesant,Adults 25 Years and Older,2018,Number,114489,106
Murray Hill/Stuyvesant,Adults 25 Years and Older,2018,Percent,0.79738,106
Murray Hill/Stuyvesant,Children Under 18 Years,2018,Number,13186,106
Murray Hill/Stuyvesant,Children Under 18 Years,2018,Percent,0.09184,106
Murray Hill/Stuyvesant,Youth 18 to 24 Years,2018,Number,15907,106
Murray Hill/Stuyvesant,Youth 18 to 24 Years,2018,Percent,0.11079,106
Upper West Side,Adults 25 Years and Older,2018,Number,151067,107
Upper West Side,Adults 25 Years and Older,2018,Percent,0.79001,107
Upper West Side,Children Under 18 Years,2018,Number,31006,107
Upper West Side,Children Under 18 Years,2018,Percent,0.16215,107
Upper West Side,Youth 18 to 24 Years,2018,Number,9149,107
Upper West Side,Youth 18 to 24 Years,2018,Percent,0.04784,107
Upper East Side,Adults 25 Years and Older,2018,Number,166991,108
Upper East Side,Adults 25 Years and Older,2018,Percent,0.81671,108
Upper East Side,Children Under 18 Years,2018,Number,26927,108
Upper East Side,Children Under 18 Years,2018,Percent,0.13169,108
Upper East Side,Youth 18 to 24 Years,2018,Number,10551,108
Upper East Side,Youth 18 to 24 Years,2018,Percent,0.0516,108
Manhattanville,Adults 25 Years and Older,2018,Number,99291,109
Manhattanville,Adults 25 Years and Older,2018,Percent,0.68269,109
Manhattanville,Children Under 18 Years,2018,Number,22889,109
Manhattanville,Children Under 18 Years,2018,Percent,0.15738,109
Manhattanville,Youth 18 to 24 Years,2018,Number,23260,109
Manhattanville,Youth 18 to 24 Years,2018,Percent,0.15993,109
Central Harlem,Adults 25 Years and Older,2018,Number,104154,110
Central Harlem,Adults 25 Years and Older,2018,Percent,0.71188,110
Central Harlem,Children Under 18 Years,2018,Number,30990,110
Central Harlem,Children Under 18 Years,2018,Percent,0.21181,110
Central Harlem,Youth 18 to 24 Years,2018,Number,11165,110
Central Harlem,Youth 18 to 24 Years,2018,Percent,0.07631,110
East Harlem,Adults 25 Years and Older,2018,Number,83920,111
East Harlem,Adults 25 Years and Older,2018,Percent,0.7574,111
East Harlem,Children Under 18 Years,2018,Number,17860,111
East Harlem,Children Under 18 Years,2018,Percent,0.16119,111
East Harlem,Youth 18 to 24 Years,2018,Number,9020,111
East Harlem,Youth 18 to 24 Years,2018,Percent,0.08141,111
Washington Heights,Adults 25 Years and Older,2018,Number,159228,112
Washington Heights,Adults 25 Years and Older,2018,Percent,0.74392,112
Washington Heights,Children Under 18 Years,2018,Number,36773,112
Washington Heights,Children Under 18 Years,2018,Percent,0.1718,112
Washington Heights,Youth 18 to 24 Years,2018,Number,18039,112
Washington Heights,Youth 18 to 24 Years,2018,Percent,0.08428,112
Mott Haven,Adults 25 Years and Older,2018,Number,64142.04306,201
Mott Haven,Adults 25 Years and Older,2018,Percent,0.61443,201
Mott Haven,Children Under 18 Years,2018,Number,29069.13725,201
Mott Haven,Children Under 18 Years,2018,Percent,0.27846,201
